trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r
c0cec922-d816-4107-9856-d069840205c1,2025-08-18 13:34:00+00:00,2025-08-18 13:52:00+00:00,2025-08-18,2025-08,QQQ,Morning_Trap_Reversal,LONG,DAILY,C,577.555,575.922445,575.922445,582.4526649999997,86.0,18.0,0.02,-202.17972999999236,2000.0,-0.10108986499999618,2,-0.20217972999999237,-0.20217972999999237,loss,SL,ny,ny_open,0.425,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.027564155572140116,-1.019873756167513
3ca3f1bd-a954-44e6-8f82-9e6690b8558a,2025-08-18 13:35:00+00:00,2025-08-18 13:52:00+00:00,2025-08-18,2025-08,QQQ,BOS_Scalp_1m,LONG,SCALP,A,577.35,575.92265,575.92265,579.491025,129.0,17.0,0.02,-275.79815000000605,2000.0,-0.13789907500000304,2,-0.27579815000000607,-0.4779778799999984,loss,SL,ny,ny_open,0.23063067114030464,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.17514975303884248,-1.0228745577468656
cfd1b4a2-139d-49af-857b-331ea7e82be3,2025-08-18 13:39:00+00:00,2025-08-18 13:52:00+00:00,2025-08-18,2025-08,QQQ,Engulfing_Bar_V056,LONG,SCALP,A+,577.335,575.922665,575.922665,580.15967,173.0,13.0,0.02,-366.57395499999734,2000.0,-0.18328697749999867,2,-0.36657395499999734,-0.8445518349999958,loss,SL,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.1309887526684161,-1.023128365437425
469dfd7d-de3f-4540-a8aa-3aa26659c2af,2025-08-18 13:40:00+00:00,2025-08-18 13:52:00+00:00,2025-08-18,2025-08,QQQ,BOS_Scalp_1m,LONG,SCALP,A+,577.13,575.92287,575.92287,578.940695,173.0,12.0,0.02,-331.04349000000116,2000.0,-0.16552174500000058,2,-0.33104349000000116,-1.1755953249999969,loss,SL,ny,ny_open,0.6533543026539022,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.25680746895533824,-1.0272298758211647
b001fb54-5ecf-40f9-8127-459b298fe063,2025-08-18 14:19:00+00:00,2025-08-18 14:25:00+00:00,2025-08-18,2025-08,QQQ,Liquidity_Sweep_Scalp,SHORT,SCALP,A,576.5,577.724,577.724,574.664,127.0,6.0,0.02,-245.79800000000589,1000.0,-0.24579800000000587,2,-0.24579800000000587,-1.4213933250000028,loss,SL,ny,ny_open,0.65,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,577.6,576.41,1.1900000000000546,SHORT,15.0,2025-08-18,0.032679738562060544,-1.0334967320260935
ac047d48-cc0f-4181-b152-3e9cbf640391,2025-08-18 14:09:00+00:00,2025-08-18 14:28:00+00:00,2025-08-18,2025-08,QQQ,Liquidity_Sweep_Scalp,LONG,SCALP,A,576.44,577.419136,575.2871200000001,578.16932,127.0,19.0,0.02,34.04027199999058,1000.0,0.03404027199999058,2,0.03404027199999058,-1.3873530530000122,win,SL,ny,ny_open,0.65,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,577.6,576.41,1.1900000000000546,SHORT,15.0,2025-08-18,1.1492956769134277,-0.19950038165292294
3def3c8b-925a-430c-be88-1b73128f26be,2025-08-18 14:14:00+00:00,2025-08-18 14:28:00+00:00,2025-08-18,2025-08,QQQ,Liquidity_Sweep_Scalp,LONG,SCALP,A,576.56,577.419064,575.40688,578.2896799999999,127.0,14.0,0.02,18.781128000013098,1000.0,0.018781128000013098,2,0.018781128000013098,-1.368571924999999,win,SL,ny,ny_open,0.615,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,577.6,576.41,1.1900000000000546,SHORT,15.0,2025-08-18,1.0449909809907894,-0.25149160538363535
e5a27af8-2da4-4e7a-b869-ddf669aa6a7f,2025-08-18 14:24:00+00:00,2025-08-18 14:45:00+00:00,2025-08-18,2025-08,QQQ,Morning_Trap_Reversal,LONG,DAILY,C,577.595,575.922405,575.922405,582.612785,84.0,21.0,0.02,-200.8979800000001,1000.0,-0.20089798000000011,2,-0.20089798000000011,-1.5694699049999992,loss,SL,ny,ny_open,0.425,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,577.6,576.41,1.1900000000000546,SHORT,15.0,2025-08-18,0.10163847195523061,-1.0074166190859462
ec7d1d0f-dfc5-429c-98ea-f1e09d6ec14d,2025-08-18 13:34:00+00:00,2025-08-18 15:34:00+00:00,2025-08-18,2025-08,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,643.3999,642.7293,630.531902,669.1358960000001,155.0,120.0,0.02,-226.07300000000555,2000.0,-0.11303650000000277,2,-0.22607300000000555,-1.7955429050000047,loss,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.041583780165332686,-0.08547561166857835
b52bee3e-24cc-4678-bf02-91e1c916c83f,2025-08-18 13:36:00+00:00,2025-08-18 15:36:00+00:00,2025-08-18,2025-08,SPY,BOS_Scalp_1m,LONG,SCALP,A+,643.38,642.56,630.5124,662.6814,155.0,120.0,0.02,-249.22000000000776,2000.0,-0.12461000000000388,2,-0.24922000000000777,-2.0447629050000122,loss,time_stop,ny,ny_open,0.5748275334810408,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.04313158630979735,-0.08393173552177856
